painting_index,img_src,season,episode,num_of_colors,yt_src,colors_list,hex_list,subject_list,notes
51,https://www.twoinchbrush.com/images/painting51.png,19,8,13,https://www.youtube.com/embed/d50HkqB9JEM,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BUSHES', 'CONIFER', 'DECIDUOUS', 'GRASS', 'MOUNTAIN', 'RIVER', 'TREE', 'TREES', 'WATERFALL']",
52,https://www.twoinchbrush.com/images/painting52.png,19,9,10,https://www.youtube.com/embed/mFOna_LN7Ys,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFFFFF', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']","['BEACH', 'CLOUDS', 'CUMULUS', 'OCEAN', 'ROCKS', 'SUN', 'WAVES']",
53,https://www.twoinchbrush.com/images/painting53.png,19,10,12,https://www.youtube.com/embed/Wj-3ct7RvAI,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['DECIDUOUS', 'PATH', 'TREE', 'TREES']",
54,https://www.twoinchbrush.com/images/painting54.png,19,11,9,https://www.youtube.com/embed/JjBZzKp_u5E,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']","['CLOUDS', 'CUMULUS', 'DECIDUOUS', 'LAKE', 'ROCKS', 'SNOW', 'TREE', 'TREES', 'WINTER']",
56,https://www.twoinchbrush.com/images/painting56.png,19,12,10,https://www.youtube.com/embed/uEUMVwc4o5U,"['Alizarin Crimson', 'Black Gesso', 'Cadmium Yellow', 'Dark Sienna', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#000000', '#FFEC00', '#5F2E1F', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']","['BARN', 'CONIFER', 'DECIDUOUS', 'FENCE', 'MOON', 'NIGHT', 'SNOW', 'STRUCTURE', 'TREE', 'TREES', 'WINTER']",
57,https://www.twoinchbrush.com/images/painting57.png,19,13,13,https://www.youtube.com/embed/FnY7jDY5PsE,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BUSHES', 'CLOUDS', 'CONIFER', 'CUMULUS', 'GRASS', 'MOUNTAIN', 'MOUNTAINS', 'RIVER', 'SNOWY_MOUNTAIN', 'TREE', 'TREES', 'WATERFALL']",
31,https://www.twoinchbrush.com/images/painting31.png,20,1,12,https://www.youtube.com/embed/VlucWfTUo1A,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CLOUDS', 'CONIFER', 'CUMULUS', 'DECIDUOUS', 'LAKE', 'MOUNTAIN', 'SNOWY_MOUNTAIN', 'TREE', 'TREES']",
32,https://www.twoinchbrush.com/images/painting32.png,20,2,12,https://www.youtube.com/embed/vbPdQ0w8ylg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BARN', 'CONIFER', 'FENCE', 'GRASS', 'PATH', 'STRUCTURE', 'SUN', 'TREE', 'TREES']",
33,https://www.twoinchbrush.com/images/painting33.png,20,3,9,https://www.youtube.com/embed/kbnXZRNMouM,"['Alizarin Crimson', 'Bright Red', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']","['CONIFER', 'DECIDUOUS', 'MOUNTAIN', 'MOUNTAINS', 'SNOW', 'SNOWY_MOUNTAIN', 'TREE', 'TREES', 'WINTER']",
34,https://www.twoinchbrush.com/images/painting34.png,20,4,11,https://www.youtube.com/embed/5U3G61r35Mc,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['DECIDUOUS', 'FOG', 'FRAMED', 'OVAL_FRAME', 'RIVER', 'ROCKS', 'TREE', 'TREES']",
35,https://www.twoinchbrush.com/images/painting35.png,20,5,12,https://www.youtube.com/embed/mb-Gwx1S5Gs,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CLOUDS', 'CONIFER', 'CUMULUS', 'LAKE', 'MOUNTAIN', 'MOUNTAINS', 'ROCKS', 'SNOWY_MOUNTAIN', 'TREE', 'TREES']",
36,https://www.twoinchbrush.com/images/painting36.png,20,6,12,https://www.youtube.com/embed/p6Uy2qOLvGk,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BEACH', 'CLIFF', 'CLOUDS', 'OCEAN', 'ROCKS', 'WAVES']",
37,https://www.twoinchbrush.com/images/painting37.png,20,7,11,https://www.youtube.com/embed/FozIp7Va7dY,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CIRRUS', 'CLOUDS', 'CONIFER', 'MOUNTAIN', 'MOUNTAINS', 'RIVER', 'SNOWY_MOUNTAIN', 'TREE', 'TREES']",
38,https://www.twoinchbrush.com/images/painting38.png,20,8,13,https://www.youtube.com/embed/dN4HjAn8p5U,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['DECIDUOUS', 'GRASS', 'RIVER', 'TREE']",
39,https://www.twoinchbrush.com/images/painting39.png,20,9,6,https://www.youtube.com/embed/DY1aBv8Z1SQ,"['Alizarin Crimson', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White']","['#4E1500', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF']","['CLOUDS', 'CONIFER', 'CUMULUS', 'MOUNTAIN', 'RIVER', 'SNOW', 'SNOWY_MOUNTAIN', 'TREE', 'TREES', 'WINTER']",
40,https://www.twoinchbrush.com/images/painting40.png,20,10,12,https://www.youtube.com/embed/DmYhNHVIdMI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BRIDGE', 'BUSHES', 'CABIN', 'CONIFER', 'DECIDUOUS', 'PATH', 'STRUCTURE', 'TREE', 'TREES']",
41,https://www.twoinchbrush.com/images/painting41.png,20,11,12,https://www.youtube.com/embed/QbgPu5f2Vf8,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['DECIDUOUS', 'MOUNTAIN', 'MOUNTAINS', 'RIVER', 'SNOWY_MOUNTAIN', 'TREE', 'TREES']",
42,https://www.twoinchbrush.com/images/painting42.png,20,12,11,https://www.youtube.com/embed/ZyPNzDaaDt8,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CABIN', 'CONIFER', 'DECIDUOUS', 'PATH', 'RIVER', 'SUN', 'TREE', 'TREES']",
43,https://www.twoinchbrush.com/images/painting43.png,20,13,13,https://www.youtube.com/embed/ppzFgG2K2k4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BUSHES', 'CONIFER', 'FOG', 'LAKE', 'MOUNTAIN', 'MOUNTAINS', 'SNOW', 'SNOWY_MOUNTAIN', 'TREE', 'TREES', 'WINTER']",
17,https://www.twoinchbrush.com/images/painting17.png,21,1,13,https://www.youtube.com/embed/pw5ETGiiBRg,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CONIFER', 'LAKE', 'MOUNTAIN', 'MOUNTAINS', 'SNOWY_MOUNTAIN', 'TREE', 'TREES']",
18,https://www.twoinchbrush.com/images/painting18.png,21,2,10,https://www.youtube.com/embed/4abDq6Q-mlM,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']","['CONIFER', 'DECIDUOUS', 'FOG', 'RIVER', 'SUN', 'TREE', 'TREES']",
19,https://www.twoinchbrush.com/images/painting19.png,21,3,14,https://www.youtube.com/embed/ubUXBqE6t0U,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CLOUDS', 'CONIFER', 'MOUNTAIN', 'MOUNTAINS', 'RIVER', 'ROCKS', 'SNOWY_MOUNTAIN', 'TREE', 'TREES', 'WATERFALL']",
20,https://www.twoinchbrush.com/images/painting20.png,21,4,12,https://www.youtube.com/embed/crqmO3qDdco,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['DECIDUOUS', 'FLOWERS', 'RIVER', 'TREE', 'TREES', 'WATERFALL']",
21,https://www.twoinchbrush.com/images/painting21.png,21,5,13,https://www.youtube.com/embed/GLkLO4KqTRs,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CABIN', 'DECIDUOUS', 'FRAMED', 'OVAL_FRAME', 'PATH', 'STRUCTURE', 'TREE', 'TREES']",
22,https://www.twoinchbrush.com/images/painting22.png,21,6,8,https://www.youtube.com/embed/H4VsmKU5T7g,"['Alizarin Crimson', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']","['CONIFER', 'LAKE', 'MOUNTAIN', 'SNOW', 'SNOWY_MOUNTAIN', 'TREE', 'TREES', 'WINTER']",
23,https://www.twoinchbrush.com/images/painting23.png,21,7,14,https://www.youtube.com/embed/GWehiacnd1E,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CABIN', 'CONIFER', 'LAKE', 'ROCKS', 'STRUCTURE', 'TREE', 'TREES']",
24,https://www.twoinchbrush.com/images/painting24.png,21,8,13,https://www.youtube.com/embed/8tHHBTK6wwc,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BEACH', 'CLIFF', 'CLOUDS', 'CUMULUS', 'DECIDUOUS', 'OCEAN', 'ROCKS', 'SUN', 'TREE', 'WAVES']",
25,https://www.twoinchbrush.com/images/painting25.png,21,9,13,https://www.youtube.com/embed/pfWV8NkotvU,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BUSHES', 'CONIFER', 'TREE', 'TREES']",
27,https://www.twoinchbrush.com/images/painting27.png,21,10,3,https://www.youtube.com/embed/liR0gS0sZY0,"['Midnight Black\r\n\r\n', 'Prussian Blue', 'Titanium White']","['#000000', '#021E44', '#FFFFFF']","['CLOUDS', 'CONIFER', 'CUMULUS', 'MOUNTAIN', 'MOUNTAINS', 'RIVER', 'SNOW', 'SNOWY_MOUNTAIN', 'TREE', 'TREES', 'WINTER']",
28,https://www.twoinchbrush.com/images/painting28.png,21,11,9,https://www.youtube.com/embed/QyncJfL_HmU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#C79B00']","['CACTUS', 'CLOUDS', 'FRAMED', 'MOUNTAIN', 'OVAL_FRAME', 'PATH']",
29,https://www.twoinchbrush.com/images/painting29.png,21,12,13,https://www.youtube.com/embed/NJbzIftLLmU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CONIFER', 'GRASS', 'LAKE', 'MOUNTAIN', 'SNOWY_MOUNTAIN', 'TREE', 'TREES']",
30,https://www.twoinchbrush.com/images/painting30.png,21,13,11,https://www.youtube.com/embed/HQC5sPN9Xhc,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Liquid Clear', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BEACH', 'FLORIDA_FRAME', 'OCEAN', 'PALM_TREES', 'WAVES']",
14,https://www.twoinchbrush.com/images/painting14.png,22,1,11,https://www.youtube.com/embed/HMx34Am6RFg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Red', 'Midnight Black\r\n\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#CD5C5C', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BUSHES', 'CLOUDS', 'CUMULUS', 'DECIDUOUS', 'FLOWERS', 'RIVER', 'TREE', 'TREES']",
15,https://www.twoinchbrush.com/images/painting15.png,22,2,13,https://www.youtube.com/embed/C-OSaHvt8ms,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BUSHES', 'CONIFER', 'MOUNTAIN', 'MOUNTAINS', 'RIVER', 'SNOWY_MOUNTAIN', 'TREE', 'TREES', 'WATERFALL']",
16,https://www.twoinchbrush.com/images/painting16.png,22,3,14,https://www.youtube.com/embed/Kl5X3icOVvw,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CONIFER', 'FLOWERS', 'RIVER', 'ROCKS', 'TREE', 'TREES']",
4,https://www.twoinchbrush.com/images/painting4.png,22,4,12,https://www.youtube.com/embed/hdNH5axK4u0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CLOUDS', 'DECIDUOUS', 'FRAMED', 'GRASS', 'HILLS', 'OVAL_FRAME', 'RIVER', 'TREE', 'TREES']",
5,https://www.twoinchbrush.com/images/painting5.png,22,5,9,https://www.youtube.com/embed/aE4nID1p-t0,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']","['BARN', 'DECIDUOUS', 'SNOW', 'STRUCTURE', 'TREE', 'WINTER']",
6,https://www.twoinchbrush.com/images/painting6.png,22,6,11,https://www.youtube.com/embed/ZoJ2tcXWb7g,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['BUSHES', 'DECIDUOUS', 'GRASS', 'RIVER', 'TREE', 'TREES', 'WATERFALL']",
7,https://www.twoinchbrush.com/images/painting7.png,22,7,12,https://www.youtube.com/embed/JUuP75RVZDI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CONIFER', 'FRAMED', 'MOUNTAIN', 'MOUNTAINS', 'RECTANGLE_3D_FRAME', 'RIVER', 'SNOWY_MOUNTAIN', 'TREE', 'TREES']",
8,https://www.twoinchbrush.com/images/painting8.png,22,8,12,https://www.youtube.com/embed/uZWNvDFfbUk,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CABIN', 'CLIFF', 'DECIDUOUS', 'GRASS', 'RIVER', 'TREE', 'TREES', 'WATERFALL']",
9,https://www.twoinchbrush.com/images/painting9.png,22,9,13,https://www.youtube.com/embed/Qccgam514ds,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Phthalo Green\r\n', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']","['CABIN', 'CONIFER', 'FRAMED', 'LAKE', 'MOUNTAIN', 'MOUNTAINS', 'OVAL_FRAME', 'PATH', 'SNOWY_MOUNTAIN', 'STRUCTURE', 'TREE', 'TREES']",
10,https://www.twoinchbrush.com/images/painting10.png,22,10,7,https://www.youtube.com/embed/dbMJVM4iL2Q,"['Alizarin Crimson', 'Dark Sienna', 'Midnight Black\r\n\r\n', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']","['CLOUDS', 'CONIFER', 'CUMULUS', 'MOUNTAIN', 'MOUNTAINS', 'SNOW', 'TREE', 'TREES', 'WINTER']",
